1	Julian	32762	709	709	23.61884710710764
2	Constantine	32762	1165	456	15.190683047730726
3	Roman	32762	1545	380	12.658902539775605
4	Christians	32762	1882	337	11.226447778695734
5	Constantius	32762	2171	289	9.627428510513552
6	Ammianus	32762	2394	223	7.428777016763052
7	Rome	32762	2616	222	7.39546411534259
8	Christian	32762	2831	215	7.162273805399355
9	Orat	32762	3038	207	6.895770594035658
10	Romans	32762	3202	164	5.463315832955787
11	Constantinople	32762	3348	146	4.863683607387469
12	Hist	32762	3493	145	4.830370705967007
13	Athanasius	32762	3634	141	4.697119100285159
14	Libanius	32762	3769	135	4.497241691762386
15	Tillemont	32762	3904	135	4.497241691762386
16	Eusebius	32762	4038	134	4.463928790341924
17	Zosimus	32762	4171	133	4.430615888921461
18	Ammian	32762	4303	132	4.397302987500999
19	Antioch	32762	4428	125	4.164112677557765
20	Valentinian	32762	4553	125	4.164112677557765
21	M	32762	4678	125	4.164112677557765
22	Gaul	32762	4795	117	3.8976094661940675
23	Valens	32762	4907	112	3.731044959091757
24	Cæsar	32762	5004	97	3.2313514377848254
25	Persian	32762	5095	91	3.0314740292620526
26	Goths	32762	5186	91	3.0314740292620526
27	Huns	32762	5271	85	2.8315966207392798
28	Danube	32762	5355	84	2.798283719318818
29	Theodosius	32762	5438	83	2.7649708178983556
30	Egypt	32762	5521	83	2.7649708178983556
31	Alexandria	32762	5603	82	2.7316579164778934
32	Asia	32762	5684	81	2.6983450150574315
33	Sapor	32762	5765	81	2.6983450150574315
34	Christ	32762	5843	78	2.598406310796045
35	Jews	32762	5920	77	2.565093409375583
36	Cod	32762	5994	74	2.4651547051141964
37	Greek	32762	6066	72	2.3985289022732723
38	Jovian	32762	6137	71	2.3652160008528105
39	Gothic	32762	6208	71	2.3652160008528105
40	Italy	32762	6277	69	2.298590198011886
41	Diocletian	32762	6344	67	2.231964395170962
42	Sozomen	32762	6411	67	2.231964395170962
43	Eccles	32762	6476	65	2.1653385923300377
44	Gregory	32762	6540	64	2.1320256909095754
45	Gibbon	32762	6603	63	2.0987127894891136
46	Africa	32762	6666	63	2.0987127894891136
47	Augustus	32762	6725	59	1.9654611838072649
48	Latin	32762	6784	59	1.9654611838072649
49	Mém	32762	6843	59	1.9654611838072649
50	Socrates	32762	6901	58	1.9321482823868028
51	Vit	32762	6959	58	1.9321482823868028
52	Tigris	32762	7017	58	1.9321482823868028
53	Arian	32762	7072	55	1.8322095781254164
54	Gutenberg-tm	32762	7127	55	1.8322095781254164
55	Euseb	32762	7179	52	1.73227087386403
56	Persia	32762	7228	49	1.6323321696026436
57	Persians	32762	7276	48	1.5990192681821815
58	Plato	32762	7324	48	1.5990192681821815
59	Gallus	32762	7371	47	1.5657063667617195
60	Greeks	32762	7418	47	1.5657063667617195
61	Jerom	32762	7465	47	1.5657063667617195
62	Catholic	32762	7510	45	1.4990805639207951
63	Lactantius	32762	7555	45	1.4990805639207951
64	Empereurs	32762	7600	45	1.4990805639207951
65	Armenia	32762	7645	45	1.4990805639207951
66	Nazianzen	32762	7689	44	1.465767662500333
67	Cyprian	32762	7732	43	1.432454761079871
68	St_Martin	32762	7775	43	1.432454761079871
69	Eunapius	32762	7817	42	1.399141859659409
70	Europe	32762	7858	41	1.3658289582389467
71	Alemanni	32762	7899	41	1.3658289582389467
72	Abbé	32762	7939	40	1.3325160568184846
73	Alexander	32762	7979	40	1.3325160568184846
74	Theod	32762	8019	40	1.3325160568184846
75	Euphrates	32762	8059	40	1.3325160568184846
76	Nero	32762	8098	39	1.2992031553980226
77	Jerusalem	32762	8137	39	1.2992031553980226
78	Germany	32762	8175	38	1.2658902539775605
79	Thrace	32762	8213	38	1.2658902539775605
80	Milan	32762	8251	38	1.2658902539775605
81	Bleterie	32762	8288	37	1.2325773525570982
82	Tertullian	32762	8324	36	1.1992644511366362
83	Severus	32762	8360	36	1.1992644511366362
84	Philostorgius	32762	8396	36	1.1992644511366362
85	Godefroy	32762	8432	36	1.1992644511366362
86	Magnentius	32762	8467	35	1.165951549716174
87	China	32762	8502	35	1.165951549716174
88	Procopius	32762	8536	34	1.132638648295712
89	Trajan	32762	8570	34	1.132638648295712
90	Greece	32762	8604	34	1.132638648295712
91	Britain	32762	8638	34	1.132638648295712
92	Rhine	32762	8672	34	1.132638648295712
93	Gratian	32762	8705	33	1.0993257468752498
94	Paul	32762	8738	33	1.0993257468752498
95	Tacitus	32762	8770	32	1.0660128454547877
96	Arians	32762	8802	32	1.0660128454547877
97	Nicomedia	32762	8833	31	1.0326999440343256
98	Mémoires	32762	8864	31	1.0326999440343256
99	Theodoret	32762	8895	31	1.0326999440343256
100	Jewish	32762	8925	30	0.9993870426138635
