1	Justinian	33291	496	496	17.663440239880913
2	Roman	33291	965	469	16.701922323597074
3	Constantinople	33291	1259	294	10.469861755090703
4	Rome	33291	1536	277	9.864461585578656
5	Belisarius	33291	1782	246	8.760496570586099
6	Italy	33291	1996	214	7.6209197809163625
7	Romans	33291	2206	210	7.478472682207645
8	Procopius	33291	2413	207	7.371637358176107
9	Gothic	33291	2575	162	5.7691074977030405
10	Persian	33291	2722	147	5.234930877545351
11	Greek	33291	2863	141	5.021260229482276
12	Barbarians	33291	3000	137	4.878813130773559
13	Goths	33291	3133	133	4.736366032064842
14	Chosroes	33291	3252	119	4.237801186584332
15	Theodoric	33291	3363	111	3.952906989166898
16	Greeks	33291	3473	110	3.917295214489719
17	Heraclius	33291	3581	108	3.8460716651353604
18	Persia	33291	3688	107	3.8104598904581812
19	Constantine	33291	3792	104	3.7036245664266434
20	D	33291	3894	102	3.6324010170722847
21	Theodora	33291	3989	95	3.38311859433203
22	John	33291	4083	94	3.3475068196548508
23	Byzantine	33291	4176	93	3.3118950449776716
24	Hist	33291	4269	93	3.3118950449776716
25	Lombards	33291	4361	92	3.276283270300492
26	Christ	33291	4451	90	3.205059720946134
27	M	33291	4539	88	3.133836171591775
28	Christian	33291	4625	86	3.0626126222374164
29	Latin	33291	4707	82	2.9201655235286994
30	Africa	33291	4783	76	2.706494875465624
31	Egypt	33291	4856	73	2.5996595514340863
32	Asia	33291	4929	73	2.5996595514340863
33	Persians	33291	5002	73	2.5996595514340863
34	Anastasius	33291	5070	68	2.42160067804819
35	Narses	33291	5136	66	2.3503771286938315
36	Maurice	33291	5202	66	2.3503771286938315
37	Theophanes	33291	5268	66	2.3503771286938315
38	Justin	33291	5333	65	2.314765354016652
39	Ravenna	33291	5397	64	2.279153579339473
40	Pandects	33291	5459	62	2.207930029985114
41	Barbarian	33291	5521	62	2.207930029985114
42	Goth	33291	5583	62	2.207930029985114
43	Gibbon	33291	5644	61	2.172318255307935
44	Europe	33291	5705	61	2.172318255307935
45	Turks	33291	5765	60	2.136706480630756
46	Gregory	33291	5825	60	2.136706480630756
47	Danube	33291	5883	58	2.065482931276397
48	Antioch	33291	5941	58	2.065482931276397
49	Christians	33291	5998	57	2.029871156599218
50	Alexandria	33291	6054	56	1.9942593819220387
51	Paul	33291	6110	56	1.9942593819220387
52	Gutenberg-tm	33291	6165	55	1.9586476072448595
53	Avars	33291	6219	54	1.9230358325676802
54	Sicily	33291	6272	53	1.8874240578905008
55	Chalcedon	33291	6325	53	1.8874240578905008
56	Vandals	33291	6377	52	1.8518122832133217
57	Carthage	33291	6429	52	1.8518122832133217
58	Athens	33291	6478	49	1.7449769591817839
59	Evagrius	33291	6527	49	1.7449769591817839
60	Baronius	33291	6576	49	1.7449769591817839
61	Syria	33291	6624	48	1.7093651845046045
62	Italian	33291	6672	48	1.7093651845046045
63	Augustus	33291	6720	48	1.7093651845046045
64	Turkish	33291	6767	47	1.6737534098274254
65	Theodosius	33291	6813	46	1.638141635150246
66	Annal	33291	6858	45	1.602529860473067
67	Agathias	33291	6903	45	1.602529860473067
68	Heineccius	33291	6948	45	1.602529860473067
69	Nushirvan	33291	6992	44	1.5669180857958875
70	Totila	33291	7036	44	1.5669180857958875
71	Concil	33291	7080	44	1.5669180857958875
72	Cyril	33291	7123	43	1.5313063111187082
73	Nestorius	33291	7165	42	1.495694536441529
74	Cassiodorus	33291	7207	42	1.495694536441529
75	Muratori	33291	7249	42	1.495694536441529
76	Antonina	33291	7291	42	1.495694536441529
77	African	33291	7332	41	1.4600827617643497
78	Huns	33291	7372	40	1.4244709870871706
79	Pagi	33291	7412	40	1.4244709870871706
80	Michael	33291	7452	40	1.4244709870871706
81	Theophylact	33291	7492	40	1.4244709870871706
82	Chron	33291	7531	39	1.3888592124099912
83	Var	33291	7570	39	1.3888592124099912
84	Tiberius	33291	7608	38	1.353247437732812
85	Ephesus	33291	7646	38	1.353247437732812
86	Cicero	33291	7684	38	1.353247437732812
87	Persic	33291	7722	38	1.353247437732812
88	Naples	33291	7759	37	1.3176356630556327
89	Anecdot	33291	7795	36	1.2820238883784534
90	Phocas	33291	7830	35	1.2464121137012742
91	Opp	33291	7865	35	1.2464121137012742
92	Euxine	33291	7900	35	1.2464121137012742
93	Hugo	33291	7935	35	1.2464121137012742
94	Greece	33291	7969	34	1.210800339024095
95	Eccles	33291	8003	34	1.210800339024095
96	Theophilus	33291	8037	34	1.210800339024095
97	Boethius	33291	8070	33	1.1751885643469158
98	Vit	33291	8103	33	1.1751885643469158
99	China	33291	8136	33	1.1751885643469158
100	Franks	33291	8168	32	1.1395767896697364
