1	Roman	31763	572	572	20.911094944413776
2	Hist_August	31763	781	209	7.640592383535803
3	Romans	31763	978	197	7.2018980840026465
4	Constantine	31763	1159	181	6.616972351291772
5	Italy	31763	1336	177	6.470740918114053
6	M	31763	1512	176	6.434183059819624
7	Diocletian	31763	1672	160	5.849257327108749
8	Augustus	31763	1830	158	5.77614161051989
9	Christian	31763	1963	133	4.862195153159147
10	Cæsar	31763	2092	129	4.715963719981429
11	Asia	31763	2211	119	4.350385137037132
12	Gibbon	31763	2329	118	4.3138272787427026
13	Aurelian	31763	2446	117	4.277269420448272
14	Goths	31763	2554	108	3.9482486957984055
15	Danube	31763	2662	108	3.9482486957984055
16	Gaul	31763	2768	106	3.875132979209546
17	Hist	31763	2872	104	3.8020172626206867
18	Alexander	31763	2975	103	3.765459404326257
19	Herodian	31763	3078	103	3.765459404326257
20	Tacitus	31763	3180	102	3.7289015460318273
21	Persian	31763	3281	101	3.6923436877373974
22	Christians	31763	3381	100	3.655785829442968
23	Maximin	31763	3476	95	3.4729965379708196
24	Germany	31763	3567	91	3.326765104793101
25	Zosimus	31763	3658	91	3.326765104793101
26	Maximian	31763	3745	87	3.180533671615382
27	Egypt	31763	3831	86	3.1439758133209526
28	Christianity	31763	3915	84	3.070860096732093
29	Galerius	31763	3998	83	3.0343022384376632
30	Africa	31763	4080	82	2.9977443801432337
31	Germans	31763	4161	81	2.961186521848804
32	Claudius	31763	4241	80	2.9246286635543743
33	Caracalla	31763	4318	77	2.8149550886710855
34	Gallienus	31763	4394	76	2.7783972303766555
35	Commodus	31763	4467	73	2.6687236554933667
36	Britain	31763	4540	73	2.6687236554933667
37	Europe	31763	4613	73	2.6687236554933667
38	Marcus	31763	4683	70	2.5590500806100773
39	Antonines	31763	4751	68	2.4859343640212184
40	Trajan	31763	4817	66	2.412818647432359
41	Aurelius	31763	4883	66	2.412818647432359
42	Hadrian	31763	4948	65	2.376260789137929
43	Rhine	31763	5013	65	2.376260789137929
44	Persia	31763	5077	64	2.3397029308434996
45	Licinius	31763	5141	64	2.3397029308434996
46	Valerian	31763	5202	61	2.2300293559602102
47	Jews	31763	5263	61	2.2300293559602102
48	Maxentius	31763	5321	58	2.1203557810769214
49	Lactantius	31763	5377	56	2.047240064488062
50	Syria	31763	5432	55	2.0106822061936325
51	Antoninus	31763	5487	55	2.0106822061936325
52	Gutenberg-tm	31763	5542	55	2.0106822061936325
53	Greek	31763	5596	54	1.9741243478992028
54	Vopiscus	31763	5650	54	1.9741243478992028
55	Julian	31763	5703	53	1.937566489604773
56	Tertullian	31763	5756	53	1.937566489604773
57	Cassius	31763	5808	52	1.9010086313103434
58	German	31763	5859	51	1.8644507730159137
59	Greece	31763	5908	49	1.7913350564270543
60	Gothic	31763	5957	49	1.7913350564270543
61	Tillemont	31763	6006	49	1.7913350564270543
62	Christ	31763	6055	49	1.7913350564270543
63	Greeks	31763	6103	48	1.7547771981326246
64	Pliny	31763	6150	47	1.7182193398381949
65	Pertinax	31763	6197	47	1.7182193398381949
66	Annal	31763	6243	46	1.6816614815437652
67	Cæsars	31763	6288	45	1.6451036232493355
68	Constantius	31763	6332	44	1.608545764954906
69	Augustan	31763	6376	44	1.608545764954906
70	Panegyr	31763	6420	44	1.608545764954906
71	Persians	31763	6464	44	1.608545764954906
72	Alexandria	31763	6507	43	1.5719879066604763
73	Spain	31763	6550	43	1.5719879066604763
74	Euphrates	31763	6592	42	1.5354300483660466
75	Carus	31763	6633	41	1.4988721900716169
76	Armenia	31763	6674	41	1.4988721900716169
77	Eutropius	31763	6715	41	1.4988721900716169
78	Eusebius	31763	6755	40	1.4623143317771872
79	Strabo	31763	6794	39	1.4257564734827575
80	Cicero	31763	6833	39	1.4257564734827575
81	Moses	31763	6872	39	1.4257564734827575
82	Alemanni	31763	6911	39	1.4257564734827575
83	Philip	31763	6949	38	1.3891986151883278
84	Decius	31763	6987	38	1.3891986151883278
85	Plin	31763	7025	38	1.3891986151883278
86	Athens	31763	7062	37	1.352640756893898
87	Elagabalus	31763	7097	35	1.2795250403050387
88	Latin	31763	7132	35	1.2795250403050387
89	Zenobia	31763	7167	35	1.2795250403050387
90	Alps	31763	7200	33	1.2064093237161795
91	Zonaras	31763	7233	33	1.2064093237161795
92	Guizot	31763	7265	32	1.1698514654217498
93	Zoroaster	31763	7297	32	1.1698514654217498
94	Carthage	31763	7328	31	1.13329360712732
95	Franks	31763	7359	31	1.13329360712732
96	Artaxerxes	31763	7389	30	1.0967357488328904
97	Germ	31763	7419	30	1.0967357488328904
98	Nero	31763	7448	29	1.0601778905384607
99	Illyricum	31763	7477	29	1.0601778905384607
100	Jewish	31763	7506	29	1.0601778905384607
